,,deriv,in_param,out_param,timestep,trajectory
105976,105976,0.0,dinv_z,qi,105976.0,1.0
105977,105977,0.0,dinv_z,qi,105977.0,1.0
105978,105978,0.0,dinv_z,qi,105978.0,1.0
105979,105979,0.0,dinv_z,qi,105979.0,1.0
105980,105980,0.0,dinv_z,qi,105980.0,1.0
105981,105981,0.0,dinv_z,qi,105981.0,1.0
105982,105982,0.0,dinv_z,qi,105982.0,1.0
105983,105983,0.0,dinv_z,qi,105983.0,1.0
105984,105984,0.0,dinv_z,qi,105984.0,1.0
105985,105985,0.0,dinv_z,qi,105985.0,1.0
105986,105986,0.0,dinv_z,qi,105986.0,1.0
105987,105987,0.0,dinv_z,qi,105987.0,1.0
105988,105988,0.0,dinv_z,qi,105988.0,1.0
105989,105989,0.0,dinv_z,qi,105989.0,1.0
105990,105990,0.0,dinv_z,qi,105990.0,1.0
105991,105991,0.0,dinv_z,qi,105991.0,1.0
105992,105992,0.0,dinv_z,qi,105992.0,1.0
105993,105993,0.0,dinv_z,qi,105993.0,1.0
105994,105994,0.0,dinv_z,qi,105994.0,1.0
105995,105995,0.0,dinv_z,qi,105995.0,1.0
105996,105996,0.0,dinv_z,qi,105996.0,1.0
105997,105997,0.0,dinv_z,qi,105997.0,1.0
105998,105998,0.0,dinv_z,qi,105998.0,1.0
105999,105999,0.0,dinv_z,qi,105999.0,1.0
106000,106000,0.0,dinv_z,qi,106000.0,1.0
106001,106001,0.0,dinv_z,qi,106001.0,1.0
106002,106002,0.0,dinv_z,qi,106002.0,1.0
106003,106003,0.0,dinv_z,qi,106003.0,1.0
106004,106004,0.0,dinv_z,qi,106004.0,1.0
106005,106005,0.0,dinv_z,qi,106005.0,1.0
106006,106006,0.0,dinv_z,qi,106006.0,1.0
106007,106007,0.0,dinv_z,qi,106007.0,1.0
106008,106008,0.0,dinv_z,qi,106008.0,1.0
106009,106009,0.0,dinv_z,qi,106009.0,1.0
106010,106010,0.0,dinv_z,qi,106010.0,1.0
106011,106011,0.0,dinv_z,qi,106011.0,1.0
106012,106012,0.0,dinv_z,qi,106012.0,1.0
106013,106013,0.0,dinv_z,qi,106013.0,1.0
106014,106014,0.0,dinv_z,qi,106014.0,1.0
106015,106015,0.0,dinv_z,qi,106015.0,1.0
106016,106016,0.0,dinv_z,qi,106016.0,1.0
106017,106017,0.0,dinv_z,qi,106017.0,1.0
106018,106018,0.0,dinv_z,qi,106018.0,1.0
106019,106019,0.0,dinv_z,qi,106019.0,1.0
106020,106020,0.0,dinv_z,qi,106020.0,1.0
106021,106021,0.0,dinv_z,qi,106021.0,1.0
106022,106022,0.0,dinv_z,qi,106022.0,1.0
106023,106023,0.0,dinv_z,qi,106023.0,1.0
106024,106024,0.0,dinv_z,qi,106024.0,1.0
106025,106025,0.0,dinv_z,qi,106025.0,1.0
106026,106026,0.0,dinv_z,qi,106026.0,1.0
106027,106027,0.0,dinv_z,qi,106027.0,1.0
106028,106028,0.0,dinv_z,qi,106028.0,1.0
106029,106029,0.0,dinv_z,qi,106029.0,1.0
106030,106030,0.0,dinv_z,qi,106030.0,1.0
106031,106031,0.0,dinv_z,qi,106031.0,1.0
106032,106032,0.0,dinv_z,qi,106032.0,1.0
106033,106033,0.0,dinv_z,qi,106033.0,1.0
106034,106034,0.0,dinv_z,qi,106034.0,1.0
106035,106035,0.0,dinv_z,qi,106035.0,1.0
106036,106036,0.0,dinv_z,qi,106036.0,1.0
106037,106037,0.0,dinv_z,qi,106037.0,1.0
106038,106038,0.0,dinv_z,qi,106038.0,1.0
106039,106039,0.0,dinv_z,qi,106039.0,1.0
106040,106040,0.0,dinv_z,qi,106040.0,1.0
106041,106041,0.0,dinv_z,qi,106041.0,1.0
106042,106042,0.0,dinv_z,qi,106042.0,1.0
106043,106043,0.0,dinv_z,qi,106043.0,1.0
106044,106044,0.0,dinv_z,qi,106044.0,1.0
106045,106045,0.0,dinv_z,qi,106045.0,1.0
106046,106046,0.0,dinv_z,qi,106046.0,1.0
106047,106047,0.0,dinv_z,qi,106047.0,1.0
106048,106048,0.0,dinv_z,qi,106048.0,1.0
106049,106049,0.0,dinv_z,qi,106049.0,1.0
106050,106050,0.0,dinv_z,qi,106050.0,1.0
106051,106051,0.0,dinv_z,qi,106051.0,1.0
106052,106052,0.0,dinv_z,qi,106052.0,1.0
106053,106053,0.0,dinv_z,qi,106053.0,1.0
106054,106054,0.0,dinv_z,qi,106054.0,1.0
106055,106055,0.0,dinv_z,qi,106055.0,1.0
106056,106056,0.0,dinv_z,qi,106056.0,1.0
106057,106057,0.0,dinv_z,qi,106057.0,1.0
106058,106058,0.0,dinv_z,qi,106058.0,1.0
106059,106059,0.0,dinv_z,qi,106059.0,1.0
106060,106060,0.0,dinv_z,qi,106060.0,1.0
106061,106061,0.0,dinv_z,qi,106061.0,1.0
106062,106062,0.0,dinv_z,qi,106062.0,1.0
106063,106063,0.0,dinv_z,qi,106063.0,1.0
106064,106064,0.0,dinv_z,qi,106064.0,1.0
106065,106065,0.0,dinv_z,qi,106065.0,1.0
106066,106066,0.0,dinv_z,qi,106066.0,1.0
106067,106067,0.0,dinv_z,qi,106067.0,1.0
106068,106068,0.0,dinv_z,qi,106068.0,1.0
106069,106069,0.0,dinv_z,qi,106069.0,1.0
106070,106070,0.0,dinv_z,qi,106070.0,1.0
106071,106071,0.0,dinv_z,qi,106071.0,1.0
106072,106072,0.0,dinv_z,qi,106072.0,1.0
106073,106073,0.0,dinv_z,qi,106073.0,1.0
106074,106074,0.0,dinv_z,qi,106074.0,1.0
106075,106075,0.0,dinv_z,qi,106075.0,1.0
106076,106076,0.0,dinv_z,qi,106076.0,1.0
106077,106077,0.0,dinv_z,qi,106077.0,1.0
106078,106078,0.0,dinv_z,qi,106078.0,1.0
106079,106079,0.0,dinv_z,qi,106079.0,1.0
106080,106080,0.0,dinv_z,qi,106080.0,1.0
106081,106081,0.0,dinv_z,qi,106081.0,1.0
106082,106082,0.0,dinv_z,qi,106082.0,1.0
106083,106083,0.0,dinv_z,qi,106083.0,1.0
106084,106084,0.0,dinv_z,qi,106084.0,1.0
106085,106085,0.0,dinv_z,qi,106085.0,1.0
106086,106086,0.0,dinv_z,qi,106086.0,1.0
106087,106087,0.0,dinv_z,qi,106087.0,1.0
106088,106088,0.0,dinv_z,qi,106088.0,1.0
106089,106089,0.0,dinv_z,qi,106089.0,1.0
106090,106090,0.0,dinv_z,qi,106090.0,1.0
106091,106091,0.0,dinv_z,qi,106091.0,1.0
106092,106092,0.0,dinv_z,qi,106092.0,1.0
106093,106093,0.0,dinv_z,qi,106093.0,1.0
106094,106094,0.0,dinv_z,qi,106094.0,1.0
106095,106095,0.0,dinv_z,qi,106095.0,1.0
106096,106096,0.0,dinv_z,qi,106096.0,1.0
106097,106097,0.0,dinv_z,qi,106097.0,1.0
106098,106098,0.0,dinv_z,qi,106098.0,1.0
106099,106099,0.0,dinv_z,qi,106099.0,1.0
106100,106100,0.0,dinv_z,qi,106100.0,1.0
106101,106101,0.0,dinv_z,qi,106101.0,1.0
106102,106102,0.0,dinv_z,qi,106102.0,1.0
106103,106103,0.0,dinv_z,qi,106103.0,1.0
106104,106104,0.0,dinv_z,qi,106104.0,1.0
106105,106105,0.0,dinv_z,qi,106105.0,1.0
106106,106106,0.0,dinv_z,qi,106106.0,1.0
106107,106107,0.0,dinv_z,qi,106107.0,1.0
106108,106108,0.0,dinv_z,qi,106108.0,1.0
106109,106109,0.0,dinv_z,qi,106109.0,1.0
106110,106110,0.0,dinv_z,qi,106110.0,1.0
106111,106111,0.0,dinv_z,qi,106111.0,1.0
106112,106112,0.0,dinv_z,qi,106112.0,1.0
106113,106113,0.0,dinv_z,qi,106113.0,1.0
106114,106114,0.0,dinv_z,qi,106114.0,1.0
106115,106115,0.0,dinv_z,qi,106115.0,1.0
106116,106116,0.0,dinv_z,qi,106116.0,1.0
106117,106117,0.0,dinv_z,qi,106117.0,1.0
106118,106118,0.0,dinv_z,qi,106118.0,1.0
106119,106119,0.0,dinv_z,qi,106119.0,1.0
106120,106120,0.0,dinv_z,qi,106120.0,1.0
106121,106121,0.0,dinv_z,qi,106121.0,1.0
106122,106122,0.0,dinv_z,qi,106122.0,1.0
106123,106123,0.0,dinv_z,qi,106123.0,1.0
106124,106124,0.0,dinv_z,qi,106124.0,1.0
106125,106125,0.0,dinv_z,qi,106125.0,1.0
106126,106126,0.0,dinv_z,qi,106126.0,1.0
106127,106127,0.0,dinv_z,qi,106127.0,1.0
106128,106128,0.0,dinv_z,qi,106128.0,1.0
106129,106129,0.0,dinv_z,qi,106129.0,1.0
106130,106130,0.0,dinv_z,qi,106130.0,1.0
106131,106131,0.0,dinv_z,qi,106131.0,1.0
106132,106132,0.0,dinv_z,qi,106132.0,1.0
106133,106133,0.0,dinv_z,qi,106133.0,1.0
106134,106134,0.0,dinv_z,qi,106134.0,1.0
106135,106135,0.0,dinv_z,qi,106135.0,1.0
106136,106136,0.0,dinv_z,qi,106136.0,1.0
106137,106137,0.0,dinv_z,qi,106137.0,1.0
106138,106138,0.0,dinv_z,qi,106138.0,1.0
106139,106139,0.0,dinv_z,qi,106139.0,1.0
106140,106140,0.0,dinv_z,qi,106140.0,1.0
106141,106141,0.0,dinv_z,qi,106141.0,1.0
106142,106142,0.0,dinv_z,qi,106142.0,1.0
106143,106143,0.0,dinv_z,qi,106143.0,1.0
106144,106144,0.0,dinv_z,qi,106144.0,1.0
106145,106145,0.0,dinv_z,qi,106145.0,1.0
106146,106146,0.0,dinv_z,qi,106146.0,1.0
106147,106147,0.0,dinv_z,qi,106147.0,1.0
106148,106148,0.0,dinv_z,qi,106148.0,1.0
106149,106149,0.0,dinv_z,qi,106149.0,1.0
106150,106150,0.0,dinv_z,qi,106150.0,1.0
106151,106151,0.0,dinv_z,qi,106151.0,1.0
106152,106152,0.0,dinv_z,qi,106152.0,1.0
106153,106153,0.0,dinv_z,qi,106153.0,1.0
106154,106154,0.0,dinv_z,qi,106154.0,1.0
106155,106155,0.0,dinv_z,qi,106155.0,1.0
106156,106156,0.0,dinv_z,qi,106156.0,1.0
106157,106157,0.0,dinv_z,qi,106157.0,1.0
106158,106158,0.0,dinv_z,qi,106158.0,1.0
106159,106159,0.0,dinv_z,qi,106159.0,1.0
106160,106160,0.0,dinv_z,qi,106160.0,1.0
106161,106161,0.0,dinv_z,qi,106161.0,1.0
106162,106162,0.0,dinv_z,qi,106162.0,1.0
106163,106163,0.0,dinv_z,qi,106163.0,1.0
106164,106164,0.0,dinv_z,qi,106164.0,1.0
106165,106165,0.0,dinv_z,qi,106165.0,1.0
106166,106166,0.0,dinv_z,qi,106166.0,1.0
106167,106167,0.0,dinv_z,qi,106167.0,1.0
106168,106168,0.0,dinv_z,qi,106168.0,1.0
106169,106169,0.0,dinv_z,qi,106169.0,1.0
106170,106170,0.0,dinv_z,qi,106170.0,1.0
106171,106171,0.0,dinv_z,qi,106171.0,1.0
106172,106172,0.0,dinv_z,qi,106172.0,1.0
106173,106173,0.0,dinv_z,qi,106173.0,1.0
106174,106174,0.0,dinv_z,qi,106174.0,1.0
106175,106175,0.0,dinv_z,qi,106175.0,1.0
106176,106176,0.0,dinv_z,qi,106176.0,1.0
106177,106177,0.0,dinv_z,qi,106177.0,1.0
106178,106178,0.0,dinv_z,qi,106178.0,1.0
106179,106179,0.0,dinv_z,qi,106179.0,1.0
106180,106180,0.0,dinv_z,qi,106180.0,1.0
106181,106181,0.0,dinv_z,qi,106181.0,1.0
106182,106182,0.0,dinv_z,qi,106182.0,1.0
106183,106183,0.0,dinv_z,qi,106183.0,1.0
106184,106184,0.0,dinv_z,qi,106184.0,1.0
106185,106185,0.0,dinv_z,qi,106185.0,1.0
106186,106186,0.0,dinv_z,qi,106186.0,1.0
106187,106187,0.0,dinv_z,qi,106187.0,1.0
106188,106188,0.0,dinv_z,qi,106188.0,1.0
106189,106189,0.0,dinv_z,qi,106189.0,1.0
106190,106190,0.0,dinv_z,qi,106190.0,1.0
106191,106191,0.0,dinv_z,qi,106191.0,1.0
106192,106192,0.0,dinv_z,qi,106192.0,1.0
106193,106193,0.0,dinv_z,qi,106193.0,1.0
106194,106194,0.0,dinv_z,qi,106194.0,1.0
106195,106195,0.0,dinv_z,qi,106195.0,1.0
106196,106196,0.0,dinv_z,qi,106196.0,1.0
106197,106197,0.0,dinv_z,qi,106197.0,1.0
106198,106198,0.0,dinv_z,qi,106198.0,1.0
106199,106199,0.0,dinv_z,qi,106199.0,1.0
106200,106200,0.0,dinv_z,qi,106200.0,1.0
106201,106201,0.0,dinv_z,qi,106201.0,1.0
106202,106202,0.0,dinv_z,qi,106202.0,1.0
106203,106203,0.0,dinv_z,qi,106203.0,1.0
106204,106204,0.0,dinv_z,qi,106204.0,1.0
106205,106205,0.0,dinv_z,qi,106205.0,1.0
106206,106206,0.0,dinv_z,qi,106206.0,1.0
106207,106207,0.0,dinv_z,qi,106207.0,1.0
106208,106208,0.0,dinv_z,qi,106208.0,1.0
106209,106209,0.0,dinv_z,qi,106209.0,1.0
106210,106210,0.0,dinv_z,qi,106210.0,1.0
106211,106211,0.0,dinv_z,qi,106211.0,1.0
106212,106212,0.0,dinv_z,qi,106212.0,1.0
106213,106213,0.0,dinv_z,qi,106213.0,1.0
106214,106214,0.0,dinv_z,qi,106214.0,1.0
106215,106215,0.0,dinv_z,qi,106215.0,1.0
106216,106216,0.0,dinv_z,qi,106216.0,1.0
106217,106217,0.0,dinv_z,qi,106217.0,1.0
106218,106218,0.0,dinv_z,qi,106218.0,1.0
106219,106219,0.0,dinv_z,qi,106219.0,1.0
106220,106220,0.0,dinv_z,qi,106220.0,1.0
106221,106221,0.0,dinv_z,qi,106221.0,1.0
106222,106222,0.0,dinv_z,qi,106222.0,1.0
106223,106223,0.0,dinv_z,qi,106223.0,1.0
106224,106224,0.0,dinv_z,qi,106224.0,1.0
106225,106225,0.0,dinv_z,qi,106225.0,1.0
106226,106226,0.0,dinv_z,qi,106226.0,1.0
106227,106227,0.0,dinv_z,qi,106227.0,1.0
106228,106228,0.0,dinv_z,qi,106228.0,1.0
106229,106229,0.0,dinv_z,qi,106229.0,1.0
106230,106230,0.0,dinv_z,qi,106230.0,1.0
106231,106231,0.0,dinv_z,qi,106231.0,1.0
106232,106232,0.0,dinv_z,qi,106232.0,1.0
106233,106233,0.0,dinv_z,qi,106233.0,1.0
106234,106234,0.0,dinv_z,qi,106234.0,1.0
106235,106235,0.0,dinv_z,qi,106235.0,1.0
106236,106236,0.0,dinv_z,qi,106236.0,1.0
106237,106237,0.0,dinv_z,qi,106237.0,1.0
106238,106238,0.0,dinv_z,qi,106238.0,1.0
106239,106239,0.0,dinv_z,qi,106239.0,1.0
106240,106240,0.0,dinv_z,qi,106240.0,1.0
106241,106241,0.0,dinv_z,qi,106241.0,1.0
106242,106242,0.0,dinv_z,qi,106242.0,1.0
106243,106243,0.0,dinv_z,qi,106243.0,1.0
106244,106244,0.0,dinv_z,qi,106244.0,1.0
106245,106245,0.0,dinv_z,qi,106245.0,1.0
106246,106246,0.0,dinv_z,qi,106246.0,1.0
106247,106247,0.0,dinv_z,qi,106247.0,1.0
106248,106248,0.0,dinv_z,qi,106248.0,1.0
106249,106249,0.0,dinv_z,qi,106249.0,1.0
106250,106250,0.0,dinv_z,qi,106250.0,1.0
106251,106251,0.0,dinv_z,qi,106251.0,1.0
106252,106252,0.0,dinv_z,qi,106252.0,1.0
106253,106253,0.0,dinv_z,qi,106253.0,1.0
106254,106254,0.0,dinv_z,qi,106254.0,1.0
106255,106255,0.0,dinv_z,qi,106255.0,1.0
106256,106256,0.0,dinv_z,qi,106256.0,1.0
106257,106257,0.0,dinv_z,qi,106257.0,1.0
106258,106258,0.0,dinv_z,qi,106258.0,1.0
106259,106259,0.0,dinv_z,qi,106259.0,1.0
106260,106260,0.0,dinv_z,qi,106260.0,1.0
106261,106261,0.0,dinv_z,qi,106261.0,1.0
106262,106262,0.0,dinv_z,qi,106262.0,1.0
106263,106263,0.0,dinv_z,qi,106263.0,1.0
106264,106264,0.0,dinv_z,qi,106264.0,1.0
106265,106265,0.0,dinv_z,qi,106265.0,1.0
106266,106266,0.0,dinv_z,qi,106266.0,1.0
106267,106267,0.0,dinv_z,qi,106267.0,1.0
106268,106268,0.0,dinv_z,qi,106268.0,1.0
106269,106269,0.0,dinv_z,qi,106269.0,1.0
106270,106270,0.0,dinv_z,qi,106270.0,1.0
106271,106271,0.0,dinv_z,qi,106271.0,1.0
106272,106272,0.0,dinv_z,qi,106272.0,1.0
106273,106273,0.0,dinv_z,qi,106273.0,1.0
106274,106274,0.0,dinv_z,qi,106274.0,1.0
106275,106275,0.0,dinv_z,qi,106275.0,1.0
106276,106276,0.0,dinv_z,qi,106276.0,1.0
106277,106277,0.0,dinv_z,qi,106277.0,1.0
106278,106278,0.0,dinv_z,qi,106278.0,1.0
106279,106279,0.0,dinv_z,qi,106279.0,1.0
106280,106280,0.0,dinv_z,qi,106280.0,1.0
106281,106281,0.0,dinv_z,qi,106281.0,1.0
106282,106282,0.0,dinv_z,qi,106282.0,1.0
106283,106283,0.0,dinv_z,qi,106283.0,1.0
106284,106284,0.0,dinv_z,qi,106284.0,1.0
106285,106285,0.0,dinv_z,qi,106285.0,1.0
106286,106286,0.0,dinv_z,qi,106286.0,1.0
106287,106287,0.0,dinv_z,qi,106287.0,1.0
106288,106288,0.0,dinv_z,qi,106288.0,1.0
106289,106289,0.0,dinv_z,qi,106289.0,1.0
106290,106290,0.0,dinv_z,qi,106290.0,1.0
106291,106291,0.0,dinv_z,qi,106291.0,1.0
106292,106292,0.0,dinv_z,qi,106292.0,1.0
106293,106293,0.0,dinv_z,qi,106293.0,1.0
106294,106294,0.0,dinv_z,qi,106294.0,1.0
106295,106295,0.0,dinv_z,qi,106295.0,1.0
106296,106296,0.0,dinv_z,qi,106296.0,1.0
106297,106297,0.0,dinv_z,qi,106297.0,1.0
106298,106298,0.0,dinv_z,qi,106298.0,1.0
106299,106299,0.0,dinv_z,qi,106299.0,1.0
106300,106300,0.0,dinv_z,qi,106300.0,1.0
106301,106301,0.0,dinv_z,qi,106301.0,1.0
106302,106302,0.0,dinv_z,qi,106302.0,1.0
106303,106303,0.0,dinv_z,qi,106303.0,1.0
106304,106304,0.0,dinv_z,qi,106304.0,1.0
106305,106305,0.0,dinv_z,qi,106305.0,1.0
106306,106306,0.0,dinv_z,qi,106306.0,1.0
106307,106307,0.0,dinv_z,qi,106307.0,1.0
106308,106308,0.0,dinv_z,qi,106308.0,1.0
106309,106309,0.0,dinv_z,qi,106309.0,1.0
106310,106310,0.0,dinv_z,qi,106310.0,1.0
106311,106311,0.0,dinv_z,qi,106311.0,1.0
106312,106312,0.0,dinv_z,qi,106312.0,1.0
106313,106313,0.0,dinv_z,qi,106313.0,1.0
106314,106314,0.0,dinv_z,qi,106314.0,1.0
106315,106315,0.0,dinv_z,qi,106315.0,1.0
106316,106316,0.0,dinv_z,qi,106316.0,1.0
106317,106317,0.0,dinv_z,qi,106317.0,1.0
106318,106318,0.0,dinv_z,qi,106318.0,1.0
106319,106319,0.0,dinv_z,qi,106319.0,1.0
106320,106320,0.0,dinv_z,qi,106320.0,1.0
106321,106321,0.0,dinv_z,qi,106321.0,1.0
106322,106322,0.0,dinv_z,qi,106322.0,1.0
106323,106323,0.0,dinv_z,qi,106323.0,1.0
106324,106324,0.0,dinv_z,qi,106324.0,1.0
106325,106325,0.0,dinv_z,qi,106325.0,1.0
106326,106326,0.0,dinv_z,qi,106326.0,1.0
106327,106327,0.0,dinv_z,qi,106327.0,1.0
106328,106328,0.0,dinv_z,qi,106328.0,1.0
106329,106329,0.0,dinv_z,qi,106329.0,1.0
106330,106330,0.0,dinv_z,qi,106330.0,1.0
106331,106331,0.0,dinv_z,qi,106331.0,1.0
106332,106332,0.0,dinv_z,qi,106332.0,1.0
106333,106333,0.0,dinv_z,qi,106333.0,1.0
106334,106334,0.0,dinv_z,qi,106334.0,1.0
106335,106335,0.0,dinv_z,qi,106335.0,1.0
106336,106336,0.0,dinv_z,qi,106336.0,1.0
106337,106337,0.0,dinv_z,qi,106337.0,1.0
106338,106338,0.0,dinv_z,qi,106338.0,1.0
106339,106339,0.0,dinv_z,qi,106339.0,1.0
106340,106340,0.0,dinv_z,qi,106340.0,1.0
106341,106341,0.0,dinv_z,qi,106341.0,1.0
106342,106342,0.0,dinv_z,qi,106342.0,1.0
106343,106343,0.0,dinv_z,qi,106343.0,1.0
106344,106344,0.0,dinv_z,qi,106344.0,1.0
106345,106345,0.0,dinv_z,qi,106345.0,1.0
106346,106346,0.0,dinv_z,qi,106346.0,1.0
106347,106347,0.0,dinv_z,qi,106347.0,1.0
106348,106348,0.0,dinv_z,qi,106348.0,1.0
106349,106349,0.0,dinv_z,qi,106349.0,1.0
106350,106350,0.0,dinv_z,qi,106350.0,1.0
106351,106351,0.0,dinv_z,qi,106351.0,1.0
106352,106352,0.0,dinv_z,qi,106352.0,1.0
106353,106353,0.0,dinv_z,qi,106353.0,1.0
106354,106354,0.0,dinv_z,qi,106354.0,1.0
106355,106355,0.0,dinv_z,qi,106355.0,1.0
106356,106356,0.0,dinv_z,qi,106356.0,1.0
106357,106357,0.0,dinv_z,qi,106357.0,1.0
106358,106358,0.0,dinv_z,qi,106358.0,1.0
106359,106359,0.0,dinv_z,qi,106359.0,1.0
106360,106360,0.0,dinv_z,qi,106360.0,1.0
106361,106361,0.0,dinv_z,qi,106361.0,1.0
106362,106362,0.0,dinv_z,qi,106362.0,1.0
106363,106363,0.0,dinv_z,qi,106363.0,1.0
106364,106364,0.0,dinv_z,qi,106364.0,1.0
106365,106365,0.0,dinv_z,qi,106365.0,1.0
106366,106366,0.0,dinv_z,qi,106366.0,1.0
106367,106367,0.0,dinv_z,qi,106367.0,1.0
106368,106368,0.0,dinv_z,qi,106368.0,1.0
106369,106369,0.0,dinv_z,qi,106369.0,1.0
106370,106370,0.0,dinv_z,qi,106370.0,1.0
106371,106371,0.0,dinv_z,qi,106371.0,1.0
106372,106372,0.0,dinv_z,qi,106372.0,1.0
106373,106373,0.0,dinv_z,qi,106373.0,1.0
106374,106374,0.0,dinv_z,qi,106374.0,1.0
106375,106375,0.0,dinv_z,qi,106375.0,1.0
106376,106376,0.0,dinv_z,qi,106376.0,1.0
106377,106377,0.0,dinv_z,qi,106377.0,1.0
106378,106378,0.0,dinv_z,qi,106378.0,1.0
106379,106379,0.0,dinv_z,qi,106379.0,1.0
106380,106380,0.0,dinv_z,qi,106380.0,1.0
106381,106381,0.0,dinv_z,qi,106381.0,1.0
106382,106382,0.0,dinv_z,qi,106382.0,1.0
106383,106383,0.0,dinv_z,qi,106383.0,1.0
106384,106384,0.0,dinv_z,qi,106384.0,1.0
106385,106385,0.0,dinv_z,qi,106385.0,1.0
106386,106386,0.0,dinv_z,qi,106386.0,1.0
106387,106387,0.0,dinv_z,qi,106387.0,1.0
106388,106388,0.0,dinv_z,qi,106388.0,1.0
106389,106389,0.0,dinv_z,qi,106389.0,1.0
106390,106390,0.0,dinv_z,qi,106390.0,1.0
106391,106391,0.0,dinv_z,qi,106391.0,1.0
106392,106392,0.0,dinv_z,qi,106392.0,1.0
106393,106393,0.0,dinv_z,qi,106393.0,1.0
106394,106394,0.0,dinv_z,qi,106394.0,1.0
106395,106395,0.0,dinv_z,qi,106395.0,1.0
106396,106396,0.0,dinv_z,qi,106396.0,1.0
106397,106397,0.0,dinv_z,qi,106397.0,1.0
106398,106398,0.0,dinv_z,qi,106398.0,1.0
106399,106399,0.0,dinv_z,qi,106399.0,1.0
106400,106400,0.0,dinv_z,qi,106400.0,1.0
106401,106401,0.0,dinv_z,qi,106401.0,1.0
106402,106402,0.0,dinv_z,qi,106402.0,1.0
106403,106403,0.0,dinv_z,qi,106403.0,1.0
106404,106404,0.0,dinv_z,qi,106404.0,1.0
106405,106405,0.0,dinv_z,qi,106405.0,1.0
106406,106406,0.0,dinv_z,qi,106406.0,1.0
106407,106407,0.0,dinv_z,qi,106407.0,1.0
106408,106408,0.0,dinv_z,qi,106408.0,1.0
106409,106409,0.0,dinv_z,qi,106409.0,1.0
106410,106410,0.0,dinv_z,qi,106410.0,1.0
106411,106411,0.0,dinv_z,qi,106411.0,1.0
106412,106412,0.0,dinv_z,qi,106412.0,1.0
106413,106413,0.0,dinv_z,qi,106413.0,1.0
106414,106414,0.0,dinv_z,qi,106414.0,1.0
106415,106415,0.0,dinv_z,qi,106415.0,1.0
106416,106416,0.0,dinv_z,qi,106416.0,1.0
106417,106417,0.0,dinv_z,qi,106417.0,1.0
106418,106418,0.0,dinv_z,qi,106418.0,1.0
106419,106419,0.0,dinv_z,qi,106419.0,1.0
106420,106420,0.0,dinv_z,qi,106420.0,1.0
106421,106421,0.0,dinv_z,qi,106421.0,1.0
106422,106422,0.0,dinv_z,qi,106422.0,1.0
106423,106423,0.0,dinv_z,qi,106423.0,1.0
106424,106424,0.0,dinv_z,qi,106424.0,1.0
106425,106425,0.0,dinv_z,qi,106425.0,1.0
106426,106426,0.0,dinv_z,qi,106426.0,1.0
106427,106427,0.0,dinv_z,qi,106427.0,1.0
106428,106428,0.0,dinv_z,qi,106428.0,1.0
106429,106429,0.0,dinv_z,qi,106429.0,1.0
106430,106430,0.0,dinv_z,qi,106430.0,1.0
106431,106431,0.0,dinv_z,qi,106431.0,1.0
106432,106432,0.0,dinv_z,qi,106432.0,1.0
106433,106433,0.0,dinv_z,qi,106433.0,1.0
106434,106434,0.0,dinv_z,qi,106434.0,1.0
106435,106435,0.0,dinv_z,qi,106435.0,1.0
106436,106436,0.0,dinv_z,qi,106436.0,1.0
106437,106437,0.0,dinv_z,qi,106437.0,1.0
106438,106438,0.0,dinv_z,qi,106438.0,1.0
106439,106439,0.0,dinv_z,qi,106439.0,1.0
106440,106440,0.0,dinv_z,qi,106440.0,1.0
106441,106441,0.0,dinv_z,qi,106441.0,1.0
106442,106442,0.0,dinv_z,qi,106442.0,1.0
106443,106443,0.0,dinv_z,qi,106443.0,1.0
106444,106444,0.0,dinv_z,qi,106444.0,1.0
106445,106445,0.0,dinv_z,qi,106445.0,1.0
106446,106446,0.0,dinv_z,qi,106446.0,1.0
106447,106447,0.0,dinv_z,qi,106447.0,1.0
106448,106448,0.0,dinv_z,qi,106448.0,1.0
106449,106449,0.0,dinv_z,qi,106449.0,1.0
106450,106450,0.0,dinv_z,qi,106450.0,1.0
106451,106451,0.0,dinv_z,qi,106451.0,1.0
106452,106452,0.0,dinv_z,qi,106452.0,1.0
106453,106453,0.0,dinv_z,qi,106453.0,1.0
106454,106454,0.0,dinv_z,qi,106454.0,1.0
106455,106455,0.0,dinv_z,qi,106455.0,1.0
106456,106456,0.0,dinv_z,qi,106456.0,1.0
106457,106457,0.0,dinv_z,qi,106457.0,1.0
106458,106458,0.0,dinv_z,qi,106458.0,1.0
106459,106459,0.0,dinv_z,qi,106459.0,1.0
106460,106460,0.0,dinv_z,qi,106460.0,1.0
106461,106461,0.0,dinv_z,qi,106461.0,1.0
106462,106462,0.0,dinv_z,qi,106462.0,1.0
106463,106463,0.0,dinv_z,qi,106463.0,1.0
106464,106464,0.0,dinv_z,qi,106464.0,1.0
106465,106465,0.0,dinv_z,qi,106465.0,1.0
106466,106466,0.0,dinv_z,qi,106466.0,1.0
106467,106467,0.0,dinv_z,qi,106467.0,1.0
106468,106468,0.0,dinv_z,qi,106468.0,1.0
106469,106469,0.0,dinv_z,qi,106469.0,1.0
106470,106470,0.0,dinv_z,qi,106470.0,1.0
106471,106471,0.0,dinv_z,qi,106471.0,1.0
106472,106472,0.0,dinv_z,qi,106472.0,1.0
106473,106473,0.0,dinv_z,qi,106473.0,1.0
106474,106474,0.0,dinv_z,qi,106474.0,1.0
